datetime_utc,total,CHP_heat,CHP_elec
2019-02-04 23:00:00,404001.6666666667,135735.91666666666,-92820.24883333332
2019-02-05 00:00:00,342857.45901639346,77627.24180327868,-37175.22216666667
2019-02-05 01:00:00,444020.0,267939.1666666667,-179754.43433333334
2019-02-05 02:00:00,427040.8333333333,284429.6666666667,-184449.35466666665
2019-02-05 03:00:00,452075.0,284737.0,-184354.7935
2019-02-05 04:00:00,495507.5,287830.6666666667,-184413.99216666663
2019-02-05 05:00:00,455798.2103825136,287707.7896174864,-184780.37766666667
2019-02-05 06:00:00,555938.3333333334,290188.0,-184019.5348333333
2019-02-05 07:00:00,534230.0,290823.0,-184290.3785
2019-02-05 08:00:00,518706.6666666667,291827.0,-184276.3423333333
2019-02-05 09:00:00,463561.6666666667,292310.8333333333,-183948.88116666663
2019-02-05 10:00:00,450003.3333333333,291635.0,-184317.63816666664
2019-02-05 11:00:00,444056.6666666667,292133.5,-184543.5838333333
2019-02-05 12:00:00,429083.3333333333,288855.6666666667,-184443.47516666667
2019-02-05 13:00:00,380380.0,291743.6666666667,-184539.211
2019-02-05 14:00:00,495785.0,291224.0,-184164.53616666663
2019-02-05 15:00:00,514773.3333333333,288223.1666666667,-184258.94666666668
2019-02-05 16:00:00,422568.8376098836,62592.20105725826,-33276.30766666667
2019-02-05 17:00:00,551160.0,292439.5,-184923.57416666663
2019-02-05 18:00:00,508946.6666666667,289137.6666666667,-183948.264
2019-02-05 19:00:00,353710.0,69736.0,-33744.35366666667
2019-02-05 20:00:00,432671.6666666667,190495.5833333333,-115602.06216666666
2019-02-05 21:00:00,420403.3333333333,147115.16666666666,-98896.85566666668
2019-02-05 22:00:00,365023.3333333333,67376.33333333333,-33720.639
2019-02-05 23:00:00,523718.3333333333,280423.1666666667,-184066.5045
2019-02-06 00:00:00,422815.0,144154.6388888889,-80466.7695
2019-02-06 01:00:00,525815.0,201760.3611111111,-137203.91433333335
2019-02-06 02:00:00,437466.6666666667,63365.833333333336,-31168.629
2019-02-06 03:00:00,531161.912568306,277630.1010928962,-184770.5905
2019-02-06 04:00:00,551096.6666666666,287259.6666666667,-184327.76433333333
2019-02-06 05:00:00,610831.6666666666,286890.4166666667,-184414.956
2019-02-06 06:00:00,651626.6666666666,290190.5,-184242.23666666663
2019-02-06 07:00:00,649511.6666666666,291770.1666666667,-184229.43
2019-02-06 08:00:00,626150.0,292156.8333333333,-184127.05916666667
2019-02-06 09:00:00,597956.6666666666,291463.9166666667,-184159.52666666667
2019-02-06 10:00:00,586503.3333333334,292030.9166666667,-184100.4095
2019-02-06 11:00:00,597501.6666666666,292177.5,-183952.85933333336
2019-02-06 12:00:00,599371.6666666666,291216.6666666667,-183899.36516666663
2019-02-06 13:00:00,405111.6666666667,181978.0833333333,-105027.9955
2019-02-06 14:00:00,432056.6666666667,167331.16666666666,-111778.39975409835
2019-02-06 15:00:00,384180.0,145246.33333333334,-80291.15583333332
2019-02-06 16:00:00,566361.6666666666,200025.25,-133234.56233333334
2019-02-06 17:00:00,547465.0,291314.6666666667,-184316.8435
2019-02-06 18:00:00,536880.0,286798.6666666667,-184179.036
2019-02-06 19:00:00,445780.0,158980.5,-91451.3776885246
2019-02-06 20:00:00,475565.0,110814.33333333331,-66086.32316666667
2019-02-06 21:00:00,481626.6666666667,96023.33333333331,-56792.8345
2019-02-06 22:00:00,491656.6666666667,92701.5,-65090.453166666666
2019-02-06 23:00:00,440814.1666666667,68085.33333333333,-35388.805
2019-02-07 00:00:00,465710.0,99689.08333333331,-56530.118882513656
2019-02-07 01:00:00,456593.3333333333,116548.25,-69117.61283333333
2019-02-07 02:00:00,449320.0,107049.0,-64186.987166666666
2019-02-07 03:00:00,470739.1666666667,113075.41666666669,-70786.69263387978
2019-02-07 04:00:00,487240.0,68521.91666666667,-46474.29416666667
2019-02-07 05:00:00,541721.6666666666,285986.0,-183980.49569945355
2019-02-07 06:00:00,649685.0,289431.8333333333,-184728.24846994536
2019-02-07 07:00:00,602830.0,290054.8333333333,-183792.5665
2019-02-07 08:00:00,597795.0,290676.5833333333,-184497.59916666665
2019-02-07 09:00:00,614298.3333333334,291807.1666666667,-184156.87362841528
2019-02-07 10:00:00,551575.0,291740.9166666667,-184025.59456557376
2019-02-07 11:00:00,581350.0,291477.8333333333,-184089.617
2019-02-07 12:00:00,553079.1666666666,291450.1666666667,-184235.543
2019-02-07 13:00:00,548966.6666666666,288541.8333333333,-183986.563863388
2019-02-07 14:00:00,461641.6666666667,292479.8333333333,-183890.80533333332
2019-02-07 15:00:00,528063.3333333334,290039.0,-183873.0912540984
2019-02-07 16:00:00,525355.0,290181.3333333333,-183999.0904945355
2019-02-07 17:00:00,540460.0,292257.6666666667,-183991.76383333333
2019-02-07 18:00:00,530268.3333333334,290294.0,-183987.2325
2019-02-07 19:00:00,339335.0,58795.75,-27569.6685
2019-02-07 20:00:00,407168.3333333333,124004.5,-70207.52567213115
2019-02-07 21:00:00,467576.6666666667,158851.16666666666,-98722.314
2019-02-07 22:00:00,384921.6666666667,108303.08333333331,-73234.39388797813
2019-02-07 23:00:00,348791.6666666667,61263.16666666666,-33075.208666666666
2019-02-08 00:00:00,402464.1666666667,125739.33333333331,-69585.14808333333
2019-02-08 01:00:00,420771.6666666667,130529.66666666669,-78277.24766666668
2019-02-08 02:00:00,392378.3333333333,111641.75,-67053.15733333334
2019-02-08 03:00:00,381773.3333333333,94688.66666666669,-62416.66783333333
2019-02-08 04:00:00,399136.6666666667,62780.41666666666,-35396.954999999994
2019-02-08 05:00:00,434130.0,144636.66666666666,-81612.02900000001
2019-02-08 06:00:00,517928.3333333333,206458.5833333333,-136908.57266666667
2019-02-08 07:00:00,534665.0,271503.3333333333,-165260.96116666668
2019-02-08 08:00:00,385310.0,79372.5,-52898.3245
2019-02-08 09:00:00,356639.1666666667,190599.8333333333,-110562.402
2019-02-08 10:00:00,431588.3333333333,151410.66666666666,-103007.2945
2019-02-08 11:00:00,216746.66666666663,116890.5,-61847.83700000001
2019-02-08 12:00:00,436491.6666666667,234939.3333333333,-156218.41483333334
2019-02-08 13:00:00,188635.0,115114.58333333331,-61064.26616666666
2019-02-08 14:00:00,470808.3333333333,225131.8333333333,-149894.99016666666
2019-02-08 15:00:00,370795.8333333333,176275.5,-101865.645
2019-02-08 16:00:00,434345.0,172517.08333333334,-115668.09166666666
2019-02-08 17:00:00,355616.6666666667,116843.25,-63295.37633333333
2019-02-08 18:00:00,473711.6666666667,217054.66666666663,-135060.08966666667
2019-02-08 19:00:00,326797.5,73209.16666666667,-49797.06766666667
2019-02-08 20:00:00,314525.0,60926.41666666666,-31934.099
2019-02-08 21:00:00,345025.0,92500.5,-50244.96516666667
2019-02-08 22:00:00,347923.3333333333,107268.0,-64644.27099999999
2019-02-08 23:00:00,182876.66666666663,55392.583333333336,-29359.020666666667
2019-02-09 00:00:00,224880.0,202605.0,-134442.38416666666
2019-02-09 01:00:00,275146.6666666667,274938.5,-169696.61299999998
2019-02-09 02:00:00,280285.8333333333,71128.33333333333,-47204.742666666665
2019-02-09 03:00:00,303511.6666666667,97771.16666666669,-52210.77533333333
2019-02-09 04:00:00,283986.6666666667,61981.25,-35856.32666666667
2019-02-09 05:00:00,291416.6666666667,54720.66666666666,-30311.83066666667
2019-02-09 06:00:00,292425.0,57957.66666666666,-32896.921500000004
2019-02-09 07:00:00,294758.3333333333,53352.0,-29987.9735
2019-02-09 08:00:00,154183.33333333334,48095.083333333336,-25603.87483333333
2019-02-09 09:00:00,238540.0,229355.8333333333,-152311.02533333332
2019-02-09 10:00:00,96918.33333333331,69594.66666666667,-33135.9475
2019-02-09 11:00:00,272765.0,275486.3333333333,-181900.6103333333
2019-02-09 12:00:00,95683.33333333331,59318.66666666666,-31090.11033333333
2019-02-09 13:00:00,260880.0,283114.3333333333,-178834.79566666667
2019-02-09 14:00:00,103573.33333333331,64310.41666666666,-38122.08666666667
2019-02-09 15:00:00,282302.5,287798.3333333333,-184840.957
2019-02-09 16:00:00,140110.0,85785.66666666667,-41985.36983333333
2019-02-09 17:00:00,441235.0,223833.0,-140407.10516666668
2019-02-09 18:00:00,263980.0,56520.75,-31868.02566666667
2019-02-09 19:00:00,157693.33333333334,98512.91666666669,-65833.107
2019-02-09 20:00:00,304466.6666666667,295824.1666666667,-185019.45
2019-02-09 21:00:00,302338.3333333333,296273.8333333333,-185073.32566666667
2019-02-09 22:00:00,297749.1666666667,293869.1666666667,-185036.44016666667
2019-02-09 23:00:00,312065.0,292388.6666666667,-185192.34916666665
2019-02-10 00:00:00,312846.6666666667,290588.5,-185065.75416666668
2019-02-10 01:00:00,303916.6666666667,290537.5,-185123.85900000003
2019-02-10 02:00:00,210342.5,191197.16666666663,-110728.39966666668
2019-02-10 03:00:00,192230.0,161409.08333333334,-106696.77579234973
2019-02-10 04:00:00,307215.0,298289.8333333333,-184948.99564754096
2019-02-10 05:00:00,301881.6666666667,295446.1666666667,-184927.5715
2019-02-10 06:00:00,296692.5,291569.1666666667,-185191.9815
2019-02-10 07:00:00,142766.66666666666,98523.75,-49189.151333333335
2019-02-10 08:00:00,260065.0,256931.41666666663,-169345.44583333333
2019-02-10 09:00:00,166888.33333333334,179868.91666666666,-104179.204
2019-02-10 10:00:00,182251.66666666663,169360.75,-113020.3765
2019-02-10 11:00:00,180141.66666666666,166734.16666666666,-95887.79581693988
2019-02-10 12:00:00,201108.3333333333,185388.66666666663,-122371.36260382514
2019-02-10 13:00:00,186671.66666666663,169659.25,-97034.94840437158
2019-02-10 14:00:00,204261.66666666663,180779.0,-119469.08966666668
2019-02-10 15:00:00,221548.3333333333,207639.41666666663,-120678.19162021858
2019-02-10 16:00:00,185461.66666666663,147103.75,-97030.26816666666
2019-02-10 17:00:00,299051.6666666667,294678.75,-184501.41866666664
2019-02-10 18:00:00,302336.6666666667,293825.3333333333,-184473.59283333333
2019-02-10 19:00:00,309671.6666666667,292497.3333333333,-184963.9139754098
2019-02-10 20:00:00,311511.6666666667,289852.3333333333,-184979.505
2019-02-10 21:00:00,312811.6666666667,288814.1666666667,-185230.5568333333
2019-02-10 22:00:00,312865.0,289481.3333333333,-184912.34414754095
2019-02-10 23:00:00,311743.3333333333,290804.3333333333,-184758.77778961748
2019-02-11 00:00:00,333186.6666666667,291042.5,-184970.41698907103
2019-02-11 01:00:00,574120.0,288910.6666666667,-184965.43049453557
2019-02-11 02:00:00,475736.6666666667,288420.0,-184849.3550464481
2019-02-11 03:00:00,480671.6666666667,286224.6666666667,-184852.46283333327
2019-02-11 04:00:00,495054.1666666667,290160.1666666667,-184774.1319125683
2019-02-11 05:00:00,542551.6666666666,291930.3333333333,-184855.62883333332
2019-02-11 06:00:00,529610.0,291589.3333333333,-184674.59216666667
2019-02-11 07:00:00,516565.0,292097.1666666667,-184076.5570765027
2019-02-11 08:00:00,517103.3333333333,290588.3333333333,-183983.84116666668
2019-02-11 09:00:00,482049.1666666667,289764.8333333333,-184285.105647541
2019-02-11 10:00:00,463541.6666666667,287451.1666666667,-184329.68655191257
2019-02-11 11:00:00,356705.0,126252.75,-68525.77183333333
2019-02-11 12:00:00,546998.3333333334,222916.5833333333,-147377.97371584698
2019-02-11 13:00:00,453741.6666666667,209955.0,-122297.93005191255
2019-02-11 14:00:00,521443.3333333333,140843.66666666666,-94560.21598907105
2019-02-11 15:00:00,574975.8333333334,289352.8333333333,-184356.1138087432
2019-02-11 16:00:00,608540.0,292155.0,-184066.02716666667
2019-02-11 17:00:00,599563.3333333334,294660.25,-184616.1009640605
2019-02-11 18:00:00,599409.1666666666,293064.1666666667,-184368.73916666667
2019-02-11 19:00:00,605658.3333333334,288388.3333333333,-184546.70116666667
2019-02-11 20:00:00,502446.6666666667,61317.25,-31973.763166666668
2019-02-11 21:00:00,632386.6666666666,287646.3333333333,-184631.43066666665
2019-02-11 22:00:00,547381.6666666666,140057.25,-77930.04225
2019-02-11 23:00:00,620581.6666666666,211413.8333333333,-141466.41433333332
2019-02-12 00:00:00,555643.3333333334,224281.8333333333,-133484.39733333333
2019-02-12 01:00:00,577625.0,124552.41666666669,-84402.3935
2019-02-12 02:00:00,517446.6666666667,104424.0,-54573.80733333333
2019-02-12 03:00:00,610825.0,219843.5833333333,-138660.5905
2019-02-12 04:00:00,559965.0,71522.75,-47455.2785
2019-02-12 05:00:00,622573.3333333334,291932.0,-184399.36666666667
2019-02-12 06:00:00,727225.0,294120.3333333333,-184338.19433333332
2019-02-12 07:00:00,691003.3333333334,294632.4166666667,-183716.1165
2019-02-12 08:00:00,653471.6666666666,286116.8333333333,-170854.38816666664
2019-02-12 09:00:00,601628.3333333334,126063.83333333331,-57619.509
2019-02-12 10:00:00,635909.1666666666,192261.16666666663,-92064.517
2019-02-12 11:00:00,608515.0,190574.91666666663,-92025.84916666668
2019-02-12 12:00:00,617696.6666666666,271748.6666666667,-170667.65733333334
2019-02-12 13:00:00,562040.0,242600.5,-144639.76216666668
2019-02-12 14:00:00,590415.0,273320.3333333333,-170594.80433333333
2019-02-12 15:00:00,633225.0,283735.8333333333,-178979.768
2019-02-12 16:00:00,655911.6666666666,290656.1666666667,-183119.6265
2019-02-12 17:00:00,655875.0,287820.0,-181632.08766666663
2019-02-12 18:00:00,630945.0,277257.0,-173257.77566666665
2019-02-12 19:00:00,617804.1666666666,256718.25,-155733.47299999997
2019-02-12 20:00:00,601827.0218579235,234438.368852459,-138022.20716666666
2019-02-12 21:00:00,627412.1857923497,247887.8633879781,-149084.65916666668
2019-02-12 22:00:00,646163.3333333334,253981.41666666663,-154042.94733333334
2019-02-12 23:00:00,637268.3333333334,252865.16666666663,-153273.87416666665
2019-02-13 00:00:00,658283.3333333334,256567.3333333333,-157137.12116666665
2019-02-13 01:00:00,696701.6666666666,249016.8333333333,-150972.78133333335
2019-02-13 02:00:00,698843.3333333334,244327.16666666663,-147702.37033333335
2019-02-13 03:00:00,722431.6666666666,245466.5,-149130.65416666667
2019-02-13 04:00:00,788908.3333333334,263317.75,-164673.718
2019-02-13 05:00:00,790950.0,264964.6666666667,-165721.24733333333
2019-02-13 06:00:00,874988.3333333334,285870.0,-182526.788
2019-02-13 07:00:00,841760.0,286346.3333333333,-183020.84566666663
2019-02-13 08:00:00,825143.3333333334,287432.6666666667,-183937.0613333333
2019-02-13 09:00:00,674370.0,273019.0,-172307.18433333334
2019-02-13 10:00:00,612818.3333333334,278006.0833333333,-174612.47333333333
2019-02-13 11:00:00,489115.0,246893.5,-148681.25133333335
2019-02-13 12:00:00,260519.16666666663,163946.83333333334,-83705.57400000001
2019-02-13 13:00:00,262038.3333333333,271000.3333333333,-175416.23266666668
2019-02-13 14:00:00,305006.6666666667,295325.0,-184317.34616666663
2019-02-13 15:00:00,420090.0,264441.6666666667,-162818.68616666665
2019-02-13 16:00:00,408911.6666666667,255934.8333333333,-154786.91900000002
2019-02-13 17:00:00,471638.3333333333,273370.5,-169645.08633333334
2019-02-13 18:00:00,456313.3333333333,253770.0833333333,-153993.67916666667
2019-02-13 19:00:00,423316.6666666667,233698.3333333333,-138033.6378333333
2019-02-13 20:00:00,444521.6666666667,234492.3333333333,-138820.45733333332
2019-02-13 21:00:00,443980.0,233568.8333333333,-137746.01383333333
2019-02-13 22:00:00,472078.3333333333,229825.8333333333,-135272.18383333334
2019-02-13 23:00:00,446900.0,227232.0,-133396.97116666666
2019-02-14 00:00:00,466135.0,228241.3333333333,-134002.85016666667
2019-02-14 01:00:00,444506.6666666667,226446.3333333333,-133579.95183333333
2019-02-14 02:00:00,440073.3333333333,226668.0833333333,-133828.48633333333
2019-02-14 03:00:00,475538.3333333333,228195.8333333333,-135517.5868333333
2019-02-14 04:00:00,525610.0,246726.0,-151802.71037704917
2019-02-14 05:00:00,502250.0,245230.0833333333,-151462.70583333334
2019-02-14 06:00:00,545006.6666666666,275278.75,-176486.935
2019-02-14 07:00:00,620641.6666666666,287854.0,-184008.967
2019-02-14 08:00:00,575748.3333333334,281642.1666666667,-180343.3388333333
2019-02-14 09:00:00,518141.6666666667,272101.1666666667,-172093.22191256832
2019-02-14 10:00:00,440531.6666666667,263241.1666666667,-164082.58444262296
2019-02-14 11:00:00,456078.3333333333,265949.3333333333,-163740.69
2019-02-14 12:00:00,393496.6666666667,225731.75,-129462.29833333334
2019-02-14 13:00:00,399958.3333333333,220735.8333333333,-125931.26833333333
2019-02-14 14:00:00,341395.0,206024.25,-113035.5580273224
2019-02-14 15:00:00,242961.66666666663,243259.3333333333,-145142.0139726776
2019-02-14 16:00:00,399753.3333333333,265769.5833333333,-163072.58734699452
2019-02-14 17:00:00,447917.5,270455.3333333333,-167028.7689590164
2019-02-14 18:00:00,420290.0,256586.0,-155156.34515027324
2019-02-14 19:00:00,393481.6666666667,231917.0,-134373.93516666666
2019-02-14 20:00:00,382773.3333333333,224087.5,-129683.01416666666
2019-02-14 21:00:00,394600.0,228209.3333333333,-134842.509
2019-02-14 22:00:00,415113.30601092894,227448.50546448087,-134626.5643114754
2019-02-14 23:00:00,421338.3333333333,227501.0,-134458.67692076502
2019-02-15 00:00:00,422920.0,226558.66666666663,-134187.20787978143
2019-02-15 01:00:00,399143.3333333333,225285.16666666663,-133055.70696174863
2019-02-15 02:00:00,429865.0,223894.0,-132566.65183333334
2019-02-15 03:00:00,416881.6666666667,226033.0833333333,-134252.95266666668
2019-02-15 04:00:00,486516.6666666667,245142.3333333333,-150358.56025956286
2019-02-15 05:00:00,462628.3333333333,244788.0,-149642.7058852459
2019-02-15 06:00:00,532326.6666666666,270700.3333333333,-171400.64594808742
2019-02-15 07:00:00,560088.3333333334,286417.1666666667,-183272.98907923495
2019-02-15 08:00:00,452558.3333333333,262904.8333333333,-162959.9435
2019-02-15 09:00:00,385236.6666666667,251063.3333333333,-153098.29533333334
2019-02-15 10:00:00,343275.0,235858.3333333333,-139232.99883333332
2019-02-15 11:00:00,249658.3333333333,156270.5,-78860.2395
2019-02-15 12:00:00,187139.16666666663,206971.0,-134618.34116666665
2019-02-15 13:00:00,194928.3333333333,242965.25,-146446.539
2019-02-15 14:00:00,163735.0,215344.41666666663,-123100.853
2019-02-15 15:00:00,130378.33333333331,146535.16666666666,-90828.99583333332
2019-02-15 16:00:00,258656.66666666663,287263.5833333333,-181490.54916666663
2019-02-15 17:00:00,436136.6666666667,282609.0,-177289.91666666666
2019-02-15 18:00:00,374433.3333333333,235917.8333333333,-140079.62483333334
2019-02-15 19:00:00,351723.3333333333,205331.3333333333,-115228.47533333332
2019-02-15 20:00:00,352816.6666666667,196866.16666666663,-107815.55816666668
2019-02-15 21:00:00,365990.0,203805.5,-114451.966
2019-02-15 22:00:00,374093.3333333333,215323.0,-124568.18416666666
2019-02-15 23:00:00,372536.6666666667,201841.0,-114011.45216666668
2019-02-16 00:00:00,299668.3333333333,102809.83333333331,-47929.78333333333
2019-02-16 01:00:00,337548.3333333333,77616.33333333333,-49885.87333333333
2019-02-16 02:00:00,372433.3333333333,201552.0,-113268.75783333332
2019-02-16 03:00:00,367946.6666666667,194142.75,-109076.60433333334
2019-02-16 04:00:00,360948.3333333333,194688.0,-108366.148
2019-02-16 05:00:00,370663.3333333333,196516.91666666663,-109508.70316666667
2019-02-16 06:00:00,376153.3333333333,197031.0,-109066.748
2019-02-16 07:00:00,362641.6666666667,189825.66666666663,-103769.2535
2019-02-16 08:00:00,244915.0,40975.66666666666,-14696.470166666666
2019-02-16 09:00:00,252466.66666666663,88024.91666666667,-49223.425
2019-02-16 10:00:00,198258.3333333333,36387.333333333336,-19331.46283333333
2019-02-16 11:00:00,31524.918032786885,3157.4451491284303,-235.6193333333334
2019-02-16 12:00:00,191128.3333333333,248221.3333333333,-158187.96033333332
2019-02-16 13:00:00,122100.0,154491.66666666666,-80196.6905
2019-02-16 14:00:00,94686.66666666669,109869.66666666669,-73477.16366666667
2019-02-16 15:00:00,158215.0,216500.8333333333,-124732.06366666668
2019-02-16 16:00:00,187835.0,218850.8333333333,-126598.457
2019-02-16 17:00:00,258835.0,285572.1666666667,-180760.98266666668
2019-02-16 18:00:00,270601.6666666667,292010.5,-184693.62233333333
2019-02-16 19:00:00,348658.3333333333,292548.8333333333,-184657.0905
2019-02-16 20:00:00,352110.4644808743,216964.2486338798,-124266.233
2019-02-16 21:00:00,345751.6666666667,198504.66666666663,-109223.72183333331
2019-02-16 22:00:00,341121.6666666667,196301.5,-108000.59966666668
2019-02-16 23:00:00,332226.6666666667,194974.66666666663,-108933.3785
2019-02-17 00:00:00,357536.6666666667,201482.5,-114120.656
2019-02-17 01:00:00,362506.6666666667,205664.66666666663,-118142.409
2019-02-17 02:00:00,370938.3333333333,206942.8333333333,-118995.19433333332
2019-02-17 03:00:00,372931.6666666667,204399.3333333333,-117138.40066666668
2019-02-17 04:00:00,367061.6666666667,203149.66666666663,-115447.459
2019-02-17 05:00:00,351215.0,203665.8333333333,-115163.25866666666
2019-02-17 06:00:00,370930.0,205584.3333333333,-115848.84466666666
2019-02-17 07:00:00,366718.3333333333,204114.66666666663,-114533.56233333334
2019-02-17 08:00:00,332676.6666666667,183100.16666666663,-94898.705
2019-02-17 09:00:00,198431.66666666663,1970.5,2664.280833333333
2019-02-17 10:00:00,237928.3333333333,96515.33333333331,-55385.99516666667
2019-02-17 11:00:00,124141.66666666669,24779.666666666668,-11818.058166666666
2019-02-17 12:00:00,53779.16666666666,54926.833333333336,-40449.320166666665
2019-02-17 13:00:00,166160.0,222663.0833333333,-129243.80983333332
2019-02-17 14:00:00,39948.333333333336,28101.5,-15370.486666666666
2019-02-17 15:00:00,170141.66666666666,235635.5833333333,-140648.74533333335
2019-02-17 16:00:00,192973.9344262295,219780.7076502732,-127730.86566666668
2019-02-17 17:00:00,253058.3333333333,280099.3333333333,-176916.93649999998
2019-02-17 18:00:00,262500.0,291637.5,-184801.48433333336
2019-02-17 19:00:00,268220.0,292636.3333333333,-198983.62752071756
2019-02-17 20:00:00,383990.0,261382.8333333333,-166461.84473900232
2019-02-17 21:00:00,350191.6666666667,201302.5,-116920.79673252084
2019-02-17 22:00:00,343038.3333333333,189099.66666666663,-106015.38092994402
2019-02-17 23:00:00,366036.6666666667,201172.0,-124746.602778363
2019-02-18 00:00:00,426723.3333333333,238327.66666666663,-155516.511405977
2019-02-18 01:00:00,436823.3333333333,235602.41666666663,-155512.31893970628
2019-02-18 02:00:00,429635.0,235825.66666666663,-155414.72685422425
2019-02-18 03:00:00,437961.6666666667,238002.8333333333,-155417.3397702919
2019-02-18 04:00:00,479098.3333333333,255719.3333333333,-155351.4819335043
2019-02-18 05:00:00,489086.6666666667,260551.91666666663,-155420.00162986448
2019-02-18 06:00:00,474490.0,267447.1666666667,-155267.79247504473
2019-02-18 07:00:00,500606.6666666667,269277.6666666667,-154764.9859590917
2019-02-18 08:00:00,428216.6666666667,255697.5,-157864.16437230073
2019-02-18 09:00:00,371828.3333333333,251404.5,-168335.38751249522
2019-02-18 10:00:00,336458.3333333333,226256.0,-168376.1099777573
2019-02-18 11:00:00,151081.66666666666,118981.83333333331,-62594.92494319721
2019-02-18 12:00:00,210008.3333333333,270404.3333333333,-134622.5362548418
2019-02-18 13:00:00,190585.0,242041.0833333333,-111713.14890004756
2019-02-18 14:00:00,167481.66666666666,228146.8333333333,-86376.11024425141
2019-02-18 15:00:00,180500.0,227907.5,-168400.2499781325
2019-02-18 16:00:00,262866.6666666667,277483.8333333333,-168135.2700865967
2019-02-18 17:00:00,410808.3333333333,286742.25,-168637.7354677212
2019-02-18 18:00:00,372383.3333333333,244276.16666666663,-168411.78262213574
2019-02-18 19:00:00,353273.3333333333,221242.5,-168574.34216338157
2019-02-18 20:00:00,345503.3333333333,210015.8333333333,-29206.46133598914
2019-02-18 21:00:00,359150.0,212984.5,-168651.73839768991
2019-02-18 22:00:00,363778.3333333333,215365.0,-71185.26380590281
2019-02-18 23:00:00,378521.6666666667,222850.0,-129222.61727624667
2019-02-19 00:00:00,375782.5,227916.0,-121931.43701452676
2019-02-19 01:00:00,394151.6666666667,231180.5,-77097.43859592374
2019-02-19 02:00:00,392248.3333333333,229825.41666666663,-49850.49102698064
2019-02-19 03:00:00,401413.3333333333,228168.66666666663,-126659.63509374026
2019-02-19 04:00:00,394026.6666666667,237063.91666666663,-43348.06477029836
2019-02-19 05:00:00,332716.6666666667,212832.0,-168439.75933822963
2019-02-19 06:00:00,356916.6666666667,222763.66666666663,-168383.88141797922
2019-02-19 07:00:00,346853.3333333333,225999.5,-167815.64388858617
2019-02-19 08:00:00,352941.6666666667,220473.3333333333,-156067.08713211672
2019-02-19 09:00:00,386662.5,247279.0833333333,-52632.589821694746
2019-02-19 10:00:00,391876.6666666667,267227.3333333333,-84096.41186622127
2019-02-19 11:00:00,336436.6666666667,236459.0,-84061.09070076102
2019-02-19 12:00:00,318485.0,199663.3333333333,-155896.51769255596
2019-02-19 13:00:00,38108.333333333336,11123.208333333334,-132121.314571175
2019-02-19 14:00:00,362445.0,239513.625,-155829.97005733955
2019-02-19 15:00:00,250115.0,191030.16666666663,-163489.2222966719
2019-02-19 16:00:00,245418.3333333333,249780.8333333333,-167270.7795874561
2019-02-19 17:00:00,435903.3333333333,277592.8333333333,-165911.98596672816
2019-02-19 18:00:00,370225.0,236446.3333333333,-158262.46350143096
2019-02-19 19:00:00,357421.6666666667,204631.16666666663,-142254.87422874384
2019-02-19 20:00:00,336353.3333333333,189925.16666666663,-126076.50329141373
2019-02-19 21:00:00,342802.5,192353.8333333333,-136181.50954091488
2019-02-19 22:00:00,354330.0,196731.3333333333,-140710.66211133907
2019-02-19 23:00:00,350210.0,206953.66666666663,-140008.1515688761
2019-02-20 00:00:00,384636.6666666667,224312.16666666663,-143537.03784818982
2019-02-20 01:00:00,399661.6666666667,231499.25,-137906.21635039872
2019-02-20 02:00:00,404836.6666666667,228792.5,-134918.85662278705
2019-02-20 03:00:00,403250.0,227844.16666666663,-136223.52371303926
2019-02-20 04:00:00,450643.3333333333,245318.0,-150421.34867736258
2019-02-20 05:00:00,434725.8333333333,248113.41666666663,-151378.2152436418
2019-02-20 06:00:00,450596.6666666667,263983.6666666667,-166729.2507521269
2019-02-20 07:00:00,452038.3333333333,267331.9166666667,-167180.54815068564
2019-02-20 08:00:00,411508.3333333333,259446.5833333333,-168017.46613573612
2019-02-20 09:00:00,399680.0,245071.8333333333,-157394.14503423625
2019-02-20 10:00:00,294296.6666666667,178633.66666666666,-159499.91324474747
2019-02-20 11:00:00,370375.0,258195.8333333333,-135813.016310216
2019-02-20 12:00:00,343755.0,291094.6666666667,-76460.92822713079
2019-02-20 13:00:00,198731.66666666663,264618.0833333333,-160234.10789584546
2019-02-20 14:00:00,221589.16666666663,263949.1666666667,-168364.83764229034
2019-02-20 15:00:00,289608.3333333333,282577.5833333333,-174958.30749357428
2019-02-20 16:00:00,449503.3333333333,296435.1666666667,-184560.06383333332
2019-02-20 17:00:00,707526.6666666666,292015.6666666667,-184037.65933333331
2019-02-20 18:00:00,639380.0,282064.0833333333,-176503.11666666667
2019-02-20 19:00:00,599677.5,261206.66666666663,-159861.16116666666
2019-02-20 20:00:00,606615.0,255237.3333333333,-155379.22716666665
2019-02-20 21:00:00,615077.5,255361.8333333333,-156392.71433333334
2019-02-20 22:00:00,606246.6666666666,252618.16666666663,-153842.94583333333
2019-02-20 23:00:00,599543.3333333334,251827.8333333333,-151939.8875
2019-02-21 00:00:00,640111.6666666666,256679.66666666663,-157351.9515
2019-02-21 01:00:00,634948.3333333334,252243.66666666663,-153530.6905
2019-02-21 02:00:00,646761.6666666666,250869.3333333333,-154215.98783333332
2019-02-21 03:00:00,634308.3333333334,247648.66666666663,-151019.94
2019-02-21 04:00:00,691144.1666666666,271017.8333333333,-170153.3545
2019-02-21 05:00:00,703053.3333333334,273624.0,-172333.188
